01:140819.484,4120.9300,N,08131.4388,W,007.5,333.1,180410
02:3,530,514,614
02:9,529,521,614
02:14,531,525,613
02:20,531,520,611
02:26,535,525,615
02:31,529,522,612
02:38,533,527,611
02:42,530,527,612
01:140819.584,4120.9305,N,08131.4391,W,011.8,326.8,180410
02:1,528,519,613
02:2,525,517,612
02:4,525,517,612
02:6,528,518,609
02:8,530,520,611
02:10,527,519,609
02:12,527,519,609
02:14,532,525,616
02:16,530,522,612
02:18,529,520,613
02:21,538,524,619
02:28,532,517,617
02:34,532,524,617
02:39,530,524,611
02:45,530,521,612
02:51,529,521,612
02:57,529,522,611
02:63,532,515,606
02:70,529,521,612
01:140819.684,4120.9309,N,08131.4393,W,013.8,324.9,180410
02:0,530,519,612
02:2,531,520,616
02:4,533,526,615
02:6,530,523,611
02:8,530,526,612
02:10,530,525,613
02:12,531,523,614
02:14,528,522,615
02:16,531,521,615
02:18,529,518,614
02:20,529,519,611
02:22,528,523,614
02:24,532,524,612
02:26,533,521,616
02:29,528,520,620
02:31,530,523,620
02:34,529,521,613
02:36,531,525,614
02:38,529,527,613
02:40,528,525,612
02:43,534,522,614
02:47,531,518,615
02:54,531,528,611
02:60,528,524,611
02:66,530,517,615
02:72,536,519,617
02:79,530,521,611
02:84,530,527,613
02:91,529,522,613
01:140819.784,4120.9312,N,08131.4394,W,014.8,324.2,180410
02:0,529,521,616
02:2,529,519,615
02:4,529,522,616
02:6,530,521,616
02:8,529,524,614
02:10,529,524,612
02:12,527,525,612
02:14,529,526,613
02:16,533,526,615
02:19,526,523,612
02:21,528,525,614
02:23,526,520,609
02:25,525,519,607
02:27,526,519,610
02:29,522,525,612
02:31,524,524,612
02:33,526,523,611
02:35,526,525,610
02:37,525,523,612
02:40,522,520,610
02:42,529,531,619
02:47,525,526,615
02:53,524,522,615
02:61,524,519,610
02:65,523,522,613
02:72,528,521,612
02:77,529,523,608
02:84,529,522,611
02:89,530,519,610
02:95,527,522,613
01:140819.884,4120.9316,N,08131.4396,W,015.0,324.3,180410
02:0,526,524,611
02:3,526,524,615
02:5,529,524,617
02:7,523,523,616
02:9,528,525,615
02:11,520,520,613
02:13,519,521,610
02:15,519,521,610
02:17,516,519,609
02:19,520,518,610
02:21,516,516,610
02:23,516,516,613
02:25,515,517,615
02:27,517,518,611
02:29,515,521,614
02:31,521,525,615
02:33,523,524,618
02:35,517,522,612
02:37,519,524,616
02:40,519,522,615
02:46,520,523,612
02:52,522,520,614
02:58,519,519,612
02:63,522,523,614
02:69,523,519,613
